temp,light,ph,type,label
21.049449810139873,677.5279386509828,7.011184190531484,chlorella,0
28.338252147571872,545.3072679857562,9.021575767731346,spirulina,1
20.56203464224884,338.35259702526855,7.402072465766703,chlorella,0
24.252335947818906,155.58694410949542,6.126115347254993,chlorella,0
20.79892760796815,492.16467137253824,7.618746107517692,chlorella,0
30.457363443716005,707.4310342349972,8.187414883597143,spirulina,0
27.79071020297764,858.3146034855137,8.584867793667716,spirulina,0
26.718802883111024,281.2131511696756,9.320634740808664,spirulina,0
21.902689153979747,597.523231361247,6.262529093887605,chlorella,1
31.899652731315776,837.5396247988731,9.33870662159572,spirulina,0
18.135198282888627,538.8807493363073,6.030975668514955,chlorella,0
21.71818673459253,161.8158066152,7.964315453856827,chlorella,0
31.33163135433238,694.2766449501605,10.467956368590325,spirulina,0
29.856838392222627,581.6899201539633,6.627719257301466,chlorella,0
27.702681441563648,270.6025715732055,6.296531222168213,chlorella,0
29.697678690035413,602.6975320242307,9.95360548390255,spirulina,0
29.38610420293123,699.002508159997,7.834842980956137,chlorella,1
18.704455554181042,299.6070171766938,7.729006058845953,chlorella,0
33.43418684250882,337.8224049214365,10.416749876532378,spirulina,0
22.95397441786465,251.45176685744147,6.734830315134766,chlorella,1
30.707277785923424,820.9442455073253,10.17181254955039,spirulina,0
19.196676845680514,356.75083258805034,7.0412836898631515,chlorella,0
28.72467649799416,739.1664935535792,9.17677300015277,spirulina,1
32.61482080870792,445.4487661567435,9.255914110039763,spirulina,0
21.689004998713365,687.8909224379845,7.3625976457236,chlorella,0
31.64744978248332,448.7521706257555,6.184567605221461,chlorella,0
21.531684859663002,568.2640489650739,6.579493794323217,chlorella,0
21.64528643367379,309.43827154282206,6.739697031241025,chlorella,0
32.47448450351261,233.19133621082034,9.6218629077617,spirulina,0
30.653118337917988,199.39458996179036,7.490314328102397,chlorella,0
32.79062395656416,770.1310464181138,9.439227112080921,spirulina,0
35.37188368791305,478.2688593476563,8.915450132653305,spirulina,0
25.36310929779324,362.8505921163077,8.667268751749024,spirulina,1
18.421502229039962,186.82836370680755,6.319855696527482,chlorella,0
21.210596543926272,312.88496121430677,6.333658815761888,chlorella,0
32.72596516452169,530.9974506584902,8.41847994281506,spirulina,1
28.356394309027777,536.8374189299918,7.4799696239865145,chlorella,0
28.593540702925566,724.9980792897702,9.753989294248587,spirulina,1
26.309732971457123,672.9047061468752,9.647955216004148,spirulina,1
28.035287560775796,259.0847147183232,7.956827066668898,spirulina,0
35.68172083398809,899.4210993890895,8.26587917021103,spirulina,0
30.838136985424995,625.1429328611792,9.94865187872213,spirulina,0
20.89666208200262,517.3645343452192,7.3914593665597295,chlorella,1
31.712909917086705,553.9155503823008,6.562798448669853,chlorella,0
27.574695510116634,697.3829355372526,8.799949242487692,spirulina,1
33.29333287715849,864.288662779178,10.010634060768117,spirulina,0
27.07734131903331,506.7592886082827,10.112896105322825,spirulina,0
34.35041695466734,845.2044888365535,9.511317434058855,spirulina,0
22.377976426517957,178.53126339245665,7.939444377173341,chlorella,0
33.357302073582346,584.3262989292953,8.703898842215812,spirulina,0
27.68639393261988,818.4592661979747,7.909811134915788,spirulina,0
24.834785969024313,531.7042383700855,9.01101774324701,spirulina,0
28.680390451356338,467.3377218678714,8.824009770961023,spirulina,1
27.815161088656875,314.36549115103566,7.758674174049571,chlorella,0
29.276166372416498,645.1410603611566,9.485603935311435,spirulina,1
29.080167005320867,488.41456504801204,9.627459673243347,spirulina,1
30.21675783574551,113.12104512945187,7.961035126220137,chlorella,0
32.579417892886234,868.3708667189197,9.23259360987119,spirulina,0
23.18886082759563,433.21103415182927,7.529391935735534,chlorella,1
30.078387568783544,789.4736424237021,10.000024787963582,spirulina,0
23.76449518303573,300.3805452634445,7.748364191911507,chlorella,0
18.868240480889277,237.53731018876096,6.825360420083143,chlorella,0
31.377799901103433,142.8628202397353,7.245125346682938,chlorella,0
26.712161543839844,487.1888220140403,9.705747132939011,spirulina,0
34.656325986507525,808.6422051286405,9.78869051073243,spirulina,0
29.520559278445955,288.61697065742334,9.404507383897595,spirulina,0
27.44869075219168,626.9864395318784,8.770275295088833,spirulina,1
30.304192872672054,640.7797655320157,7.613236902405693,spirulina,0
25.51620563484994,313.3540022396556,6.883236524945282,chlorella,0
27.850833171396147,512.988728908677,6.613487275305454,chlorella,1
25.464715059686686,665.3348456645972,7.212924054651976,chlorella,1
33.14700430686074,245.50595582015598,7.585411417841037,spirulina,0
25.175724409434686,696.6341627025495,9.641498624358537,spirulina,0
23.93648059089208,380.93222481523173,6.827591075582096,chlorella,0
30.73898690338195,648.3029375224487,6.372852083343233,chlorella,1
25.82105023158259,679.8921040182696,8.344893963043377,spirulina,0
26.980451045245015,384.514007071858,6.005791442305364,chlorella,0
27.106182948134872,669.3130116165174,6.686570803277899,chlorella,0
22.84991657624386,583.799157316573,7.715691415040885,chlorella,1
26.634505340076647,409.8029700870591,6.49496356053919,chlorella,0
28.493373292648172,467.59438313671643,8.269138795792488,spirulina,1
32.27945068147022,270.2872689975834,9.095973436246759,spirulina,0
30.02895342531158,403.64827708399133,7.469766632147594,chlorella,0
18.007740604062494,211.48409287603766,7.240787878315981,chlorella,0
23.99317014001898,274.31204409307327,6.128949200579998,chlorella,0
23.00725226939345,399.0633411681944,7.995530404555436,chlorella,0
27.14502354141776,421.72049946936505,6.861636294990719,chlorella,1
30.120970507846994,758.5997080101785,8.643129112897686,spirulina,1
18.12954654248722,449.17259650377645,6.092847354552621,chlorella,0
28.33833642903468,404.45041316669415,6.676388889397719,chlorella,0
19.016558470353964,432.7681971999383,7.692904786191239,chlorella,0
24.87225964494421,504.4989875293482,9.403048872209549,spirulina,1
27.974631818734036,692.1473122508687,7.794814880716232,spirulina,1
29.671363386234727,480.2252283043656,6.279833647935103,chlorella,0
23.399627305434468,334.476795667956,7.572944429164367,chlorella,0
19.849567342627847,581.1731300326137,6.804010259803395,chlorella,0
27.804774485583756,674.9823819604028,7.969619023933528,chlorella,1
26.45527682737972,636.3783730889562,6.0074952184356505,chlorella,0
25.468536179407696,112.92599775054713,7.116774240410074,chlorella,0
28.529006899117554,560.7942936208719,9.986015222495276,spirulina,0
25.295079297916114,315.07233958257757,6.600216678052353,chlorella,1
31.777187756541156,495.7252725892423,7.817790838502077,chlorella,1
34.94270504675586,403.8769793066201,9.793400984670285,spirulina,0
26.695651069872472,740.4799058859096,7.842058281655717,spirulina,0
26.074392051974,430.61024224422704,7.953668427414023,spirulina,0
29.27713073070041,313.378120069607,6.942040131706721,chlorella,0
29.666749981062058,125.84257882447932,7.98526188242157,chlorella,0
20.991312034447375,604.4057799904449,6.117500948985574,chlorella,0
28.105622114614626,894.7135596274678,10.079905497982537,spirulina,0
35.77557032427595,557.9315199729538,8.18179702605683,spirulina,0
29.396602787584897,670.7218091019,7.570198714032372,chlorella,0
28.20500115181359,279.4100143496006,10.119019557750363,spirulina,0
19.189787900213883,245.14347628730255,6.780207079541347,chlorella,0
30.590906224575043,583.060660801901,8.251372045172054,spirulina,1
31.90872223761813,117.97705928948572,6.635742990718818,chlorella,0
34.21000996270134,327.87227562029557,8.613187408077671,spirulina,1
28.021322099927893,149.2110103797767,6.720608937485369,chlorella,1
25.313051145461216,647.2068761847952,8.615463948766859,spirulina,0
29.09406405541087,436.6809951288702,9.718517759922852,spirulina,1
31.77109588522782,786.4069598095504,8.322883496097058,spirulina,1
30.96347091459097,850.4614888776883,9.85763439856823,spirulina,0
19.735599488204322,419.6565352172463,6.494134749871404,chlorella,0
20.083349221341983,656.5264988008119,6.3680212042367295,chlorella,0
24.8359571514521,470.42007474959706,7.407919713101848,chlorella,0
33.929902761990846,707.7174778714684,9.486311382467598,spirulina,0
29.56956578911809,478.5186984697596,7.312028177790522,chlorella,0
20.36685303579132,371.7667855525972,7.837205783972651,chlorella,0
26.77886084207156,861.5412990030158,8.679742761172308,spirulina,1
20.682504447842103,416.8799386108241,6.411201596910211,chlorella,0
26.06660024678326,134.3500332125448,6.961190462157661,chlorella,0
22.49607009192515,491.02033479665323,6.9474209972402665,chlorella,0
31.909170076851584,273.4858914210921,7.954009719667091,chlorella,0
28.704435468999847,224.20762903023592,6.660647817365514,chlorella,0
30.69250457220165,415.67599021522494,9.941209111551668,spirulina,0
30.687691116120877,178.1132215122012,6.466445815145483,chlorella,0
27.596395581196404,604.151917965575,8.984912620657147,spirulina,1
22.34325994621594,567.3092881608213,7.654748400695662,chlorella,0
26.799818909740424,758.6482194578592,8.704878829426688,spirulina,0
33.099916147487434,852.6445463192402,9.944817908515029,spirulina,0
29.483672976885863,391.0132369500261,10.429789221581204,spirulina,0
31.919851198024045,552.0766050863901,8.381040275376277,spirulina,1
32.128578810689916,700.6310194884732,10.078595183390014,spirulina,0
20.789584149202526,696.0517444275741,7.617164690565764,chlorella,0
27.468259631372582,765.0781207834389,9.703681991496001,spirulina,1
23.388166080816656,465.42437106377406,6.495568297107138,chlorella,0
22.665473993293975,403.0933368785246,7.550932375264878,chlorella,1
25.269887086774734,294.678628588279,6.235305762073798,chlorella,1
19.465548237910806,206.18328987377683,7.172864862045377,chlorella,0
18.955441676932207,356.8342638339064,6.268470494625375,chlorella,1
18.854756652431963,335.86490783898296,7.100850471585669,chlorella,0
29.802712730781664,184.86011125993645,7.287316299188982,chlorella,0
31.84155132792228,627.9671202990152,10.265340825833144,spirulina,1
25.664711752688476,259.30124044641445,6.478340602678493,chlorella,0
34.75846642485701,480.29485797307876,10.222668939066075,spirulina,0
30.398021742912505,650.0025710682121,6.315483894991617,chlorella,0
29.975976562633043,581.0621714540259,8.470491083205896,spirulina,1
31.67445995449181,786.8649470177974,10.146124308000424,spirulina,0
28.835064430632222,890.594807233189,9.095379559248698,spirulina,0
31.93985232934658,683.1083482581128,6.040753197701234,chlorella,1
31.36258740715047,384.95044539307673,7.327240656681702,chlorella,0
29.33486398832516,210.00622291004242,6.341896725405225,chlorella,0
26.510354072814913,161.83252898532913,7.835680127876537,chlorella,0
27.258768437170396,475.6316032098799,7.622638852180011,chlorella,0
25.695640394342487,821.9764759133878,8.128486171288742,spirulina,0
27.22776455425615,537.7910693024,6.06021431887424,chlorella,0
30.830357266129077,106.0968768910113,7.618716314489707,chlorella,0
23.692121997637212,627.5709465669125,7.753276636113951,chlorella,0
29.49742034483924,402.52536938901613,7.168007743522755,chlorella,0
29.344524108641387,688.302979743789,6.124790560574435,chlorella,1
33.34579901013247,879.7797347080091,9.545426864539827,spirulina,0
26.267230232274898,264.5808744791096,9.529918326779649,spirulina,1
29.756447444297958,688.8262577333134,7.184321986235635,chlorella,0
28.0853404265318,649.857448107955,10.045727045762256,spirulina,0
32.56569157819993,622.7614528526613,9.800493912348816,spirulina,0
30.43112888517482,601.7119170786561,7.607285323043786,chlorella,1
28.183294136188287,469.1690287625792,8.10672674171808,spirulina,0
20.78464214407642,270.47124672639467,7.758268114244113,chlorella,1
21.28552134151065,672.8673938069377,6.175572448653808,chlorella,0
30.00248806780541,473.5106829325068,7.102998325241223,chlorella,0
28.3761240852821,265.2988741767731,6.702646668006553,chlorella,1
21.534467281502955,327.2688022177255,6.33275870146627,chlorella,0
29.674179788873673,491.844566046515,6.920974449959301,chlorella,0
35.05835676943903,806.3377371538886,9.073205635646652,spirulina,0
25.13400260800532,260.7266052841074,8.41100235653484,spirulina,0
23.426103084314068,457.74406872431337,6.799883531752834,chlorella,1
28.438570898800293,592.1748141702901,7.524922932294545,chlorella,1
23.903232139165926,419.80138185112816,7.008187762198163,chlorella,1
25.084789040897913,434.19429329505226,8.281527108930248,spirulina,0
23.999263748427264,324.70996754446077,6.335561729495737,chlorella,0
26.397719066190405,586.7577094576902,8.485440652478967,spirulina,1
28.492356242646053,517.207803283689,7.709367749756798,chlorella,0
21.325003786279943,104.74036343466764,7.419912739423007,chlorella,0
28.427081858031293,395.31025908354616,8.724069831209368,spirulina,1
31.95915554475726,877.596059796185,8.119864423626218,spirulina,0
26.062881598834508,260.6543436974638,6.9874940362638185,chlorella,0
31.964834801306832,418.6518903737607,6.737934904214795,chlorella,0
28.335721475472283,413.58603463489914,7.775574121787985,chlorella,0
35.89790330348434,391.7052485350514,7.866484024546336,spirulina,0
30.956919211249357,581.382992767796,6.982833185157075,chlorella,0
34.908608453683804,283.853808112333,8.340930150716263,spirulina,0
18.48628056290121,416.7655690193638,7.140352811104028,chlorella,1
24.635033976764724,449.5898129975104,6.099315137994983,chlorella,0
35.40194798904048,288.33213002106686,7.867485276015535,spirulina,0
33.90923438731301,767.1080773241729,8.151179427996182,spirulina,0
22.169564286365897,510.6737940825547,7.0157198262460465,chlorella,0
21.820553388019864,150.3074580782352,7.305693250185969,chlorella,0
33.41187028791411,730.6339005690646,9.02452287324258,spirulina,0
26.954779920689447,322.72665664808085,8.620937708019115,spirulina,1
20.684769853256412,687.2017101790894,7.24175109521129,chlorella,0
23.501193835527417,470.72429134667334,6.211865447081076,chlorella,0
19.429825687417324,141.18420372902312,6.674594703865094,chlorella,0
19.143428965116016,582.7322139153965,6.131549345013168,chlorella,0
27.12976694686738,588.1589111858688,9.523666078233447,spirulina,1
24.750628834682352,128.9689937454286,6.2894760607921505,chlorella,0
25.036862725646618,336.72256469821,6.579492330160807,chlorella,0
24.529078677053114,136.89037588811757,7.872033065518479,chlorella,0
20.087721950400933,310.8908796640093,6.8459110765316,chlorella,0
32.73431368724924,453.6679690949471,9.26421884758826,spirulina,0
34.67046470831656,241.95759810621306,9.70860325438889,spirulina,0
32.79229345722156,722.4745015991267,9.206056577126109,spirulina,0
21.59952803552368,625.5055433452278,6.475625962870161,chlorella,0
18.002346269599418,480.0411781956463,7.2361189078703685,chlorella,1
28.9207605005989,373.8775866161022,6.8093867199246185,chlorella,1
27.941095694303783,621.2079801775335,7.342345855150478,chlorella,1
33.46960193491188,535.9035380683256,9.239953134947324,spirulina,0
18.117864617905326,477.65817705901827,7.330463367924316,chlorella,0
34.19087685130386,640.8449003004571,9.451979763824266,spirulina,0
23.972890970809217,154.44786768574977,7.240099901741698,chlorella,0
24.777542892504723,582.5616106189467,6.92832037084785,chlorella,1
32.50458909713934,212.73100845330902,8.53788721737726,spirulina,1
24.466388514772937,236.05329774304246,9.564517561087113,spirulina,1
25.82473809489038,315.85911282577973,7.7678227686544,spirulina,0
28.11471063444567,488.5065314482104,7.581807386061801,spirulina,0
21.872288380633307,262.03148877385297,7.7749471150265475,chlorella,0
26.315400507273573,692.8210373766187,7.629156265486267,chlorella,0
32.28319671030303,730.7393628982289,8.184450698666772,spirulina,0
33.34453901453101,440.647047177043,7.504030996317996,spirulina,0
27.779113953649055,417.58995272388944,7.939886713617362,spirulina,0
30.981730196120843,367.83782620854527,10.169278563208097,spirulina,0
29.309324699899562,643.3404858077492,9.99114195700012,spirulina,0
26.511922231408096,475.3970314861405,6.022335677236825,chlorella,0
27.00483248517915,337.2857287959422,6.189819369228001,chlorella,0
19.448727507833972,468.5725640629169,6.913213445069307,chlorella,0
18.220302320205622,370.6445312837193,7.203818397061701,chlorella,0
33.043844219764466,280.3003255519744,10.07886096077121,spirulina,0
25.189599770858138,632.778771953406,7.846760406137135,chlorella,0
35.583874814934184,578.0064105757581,10.056846340958622,spirulina,0
25.41399523184669,281.5520079757946,8.987270542274365,spirulina,0
35.57476376547669,528.1127579584823,9.949437289776332,spirulina,0
24.084403452343842,305.21345432589567,9.109205427177779,spirulina,0
26.284509198250944,371.60659819475694,10.219972341423738,spirulina,0
35.726185549458776,545.5449971368575,9.835030366492287,spirulina,0
23.7776151338203,391.1764370292702,7.9442668733918165,chlorella,0
31.418968957934272,345.19447946954193,7.466775247841568,chlorella,0
27.04050023771944,391.0588170311082,7.841536446323674,chlorella,0
31.073964711685193,439.207704635309,7.193309675789043,chlorella,0
31.58585328754259,654.6193124705778,10.053605658814256,spirulina,0
18.13485589225623,608.7407600490174,7.096152915275173,chlorella,0
28.325173634420125,167.59369318670036,6.631781517050042,chlorella,0
28.87565755610664,848.7258658517482,9.089283814098598,spirulina,1
25.87984471316235,692.9182328995814,7.640131247668647,spirulina,0
19.38921460070016,429.1879549768218,7.858971450866913,chlorella,0
25.68005438854183,466.9026793531743,6.302586302801217,chlorella,0
20.611909915020906,589.8167938276938,7.597783879390755,chlorella,0
25.16447463965697,297.67060675194966,7.828802668463456,chlorella,0
22.3057152813038,385.0574829183676,6.674723168686679,chlorella,1
30.542223415883427,528.2026008076092,6.816229991967203,chlorella,0
26.94622347295834,442.02047955602194,8.443062972367542,spirulina,0
24.636100800463502,356.26105044198687,7.724411178517802,chlorella,0
19.32650041822135,241.21497655963742,6.03825752980968,chlorella,0
28.616020094250437,326.74223330741813,8.234334270432065,spirulina,0
31.121688882552863,168.71179682870434,7.4580414598090385,chlorella,1
22.939287597646636,116.52881421441413,6.909682723004758,chlorella,0
30.724755899241554,771.9019760585388,10.352269438274508,spirulina,1
33.094411637767124,246.95680944347555,8.578355015705794,spirulina,0
26.01239567384803,235.9301033546717,7.058754905273491,chlorella,1
24.261175637787527,660.8969747528754,6.6557868248666585,chlorella,0
28.229475171410172,174.77632424175604,6.442781805692109,chlorella,0
24.313763357163662,519.6373822506655,7.256145969752504,chlorella,1
29.18794677730928,225.05003337115488,9.527614098110812,spirulina,0
28.97731743814848,291.7042510283246,6.312156576459237,chlorella,0
25.102225818903044,753.6971378565202,10.156837628091163,spirulina,0
28.91173330748588,561.4774668115001,7.611220916732858,spirulina,0
31.372707980582913,606.9904405609911,9.776905760084563,spirulina,1
34.24023544085537,372.9115830475447,9.414377503980521,spirulina,0
31.53869322248693,582.3920537915279,7.501499931165523,chlorella,0
27.173046222485127,306.53564816569656,6.419844343375823,chlorella,0
29.130334173933385,654.787256509899,10.246135706656995,spirulina,0
31.824837538784195,587.1045781420561,10.496497822913273,spirulina,0
25.40559639811307,632.6621355236634,9.836797826922101,spirulina,0
30.29568876706063,155.31580664926645,6.8579504720152,chlorella,0
30.717691295498383,442.8364357047657,10.354290729494807,spirulina,0
34.91951117803519,637.4506224326502,8.751446186310671,spirulina,0
22.575415015236032,272.8844296205194,6.361363878970485,chlorella,0
23.08478438605139,642.017853836633,7.270672864062077,chlorella,0
26.30922653292577,207.43500958853227,8.716987885524563,spirulina,0
34.62501705370737,831.5295834324952,10.413084698129548,spirulina,0
28.239704506057805,366.8257083056077,9.857450627499045,spirulina,1
28.15365516233704,247.20773957969317,7.622987181647939,spirulina,0
23.58504327928571,188.91649353107172,7.632972818989606,chlorella,0
22.149019884771306,133.3624642051944,6.259284421062151,chlorella,0
28.741357759098534,158.88090823037896,6.804427060562079,chlorella,0
34.75078398318617,702.3167482885358,9.338553516588792,spirulina,1
26.83515101655111,841.6801807446232,9.566262367467338,spirulina,0
28.84569810312071,139.71145671908704,6.9710045919807815,chlorella,1
28.78093834382607,690.4890261437081,9.45770003895343,spirulina,1
24.043815537425907,318.50644316270166,9.549962897789271,spirulina,1
22.47384310151627,140.76704430614865,7.9559077510320915,chlorella,0
31.539844283221434,408.07685124691136,6.024358299825862,chlorella,0
33.71708267204124,845.9605521229107,9.802660620028483,spirulina,0
29.81872847915056,520.7993869180477,7.429844208237081,chlorella,0
26.147338271619084,321.4927905465578,6.840543560295319,chlorella,1
30.02825178585551,675.5108907390778,7.651750993065227,chlorella,0
32.64465990153563,363.12226275319824,8.799122218236553,spirulina,0
35.86512131177561,757.526886526016,9.739735257907341,spirulina,1
29.656729644232882,625.7750843060172,7.75167291542896,spirulina,0
19.34524597969413,630.4543663199582,7.65868498330903,chlorella,0
29.41678970710045,361.6506170437827,7.789513592404347,chlorella,1
20.86686897588241,683.344405284723,7.253094759016243,chlorella,1
29.18266562492983,379.65393899609785,8.000980159032524,spirulina,0
28.486206653651212,587.5475346371782,8.821393632012832,spirulina,1
29.268542656115006,588.2100596244225,6.429767591306863,chlorella,0
28.50818931753625,659.0075989637492,7.897347963955423,spirulina,0
26.10315327509144,596.9047965036357,6.193123803764651,chlorella,0
26.272643516303475,427.2284891442511,7.574260812012937,chlorella,0
26.14389349265878,479.30040147592223,8.062502187626315,spirulina,0
19.846071987023965,239.2416581887996,7.643989930586397,chlorella,0
24.797525771235094,447.4374780543915,9.076970940764653,spirulina,1
27.009553942959137,361.3310764454828,9.343051090043646,spirulina,1
28.019435852266504,395.451132821266,6.5337312753075105,chlorella,0
30.864297463053102,757.9819727716342,10.192947614302351,spirulina,0
29.19013559898592,387.06094886432413,8.373669691405158,spirulina,1
31.100447580130066,156.96025717932162,6.5427603364578335,chlorella,0
22.595347334841986,264.5796031316139,6.805078138161472,chlorella,1
35.22029165950663,794.3977703411708,9.518503882246502,spirulina,0
25.79011419834675,627.1785458840143,6.938089864145041,chlorella,0
30.60515880194778,444.5404518620971,6.450086666707976,chlorella,0
20.66500120603248,268.923227945832,6.441756107751109,chlorella,1
30.975882774079274,616.0228277956124,6.633085745349698,chlorella,0
23.592321499865673,580.3296957129044,6.728402006729653,chlorella,1
25.829364996114354,264.7132316329954,7.049148549997772,chlorella,1
33.16304593798054,709.4688466529653,8.03378411110752,spirulina,0
20.170230286299724,389.63275505418574,6.0033482239733384,chlorella,0
28.118716443329312,210.8669462948876,7.732172158312415,spirulina,0
25.028464471605652,625.239544614043,6.802306167436089,chlorella,0
30.018984187748263,740.8578883897286,10.111862866809147,spirulina,1
33.86138888215602,540.9169008927355,9.878272767273657,spirulina,0
30.87325018593634,617.7459279289285,7.802652836414225,spirulina,0
31.980804524136147,455.8321956993461,6.589459329010014,chlorella,0
26.89444607636358,597.1629899983927,8.41009841654923,spirulina,0
28.15355772762919,662.704369338988,10.159110789129103,spirulina,0
23.79537117580915,573.2965683297051,6.236688558070579,chlorella,1
28.13033903122128,491.05568059653507,6.92658024849967,chlorella,1
29.728239507550363,732.4396617303044,8.968267794391092,spirulina,1
29.82440405983441,837.5546060692459,8.157023632568118,spirulina,0
30.112002128481976,145.51645239056424,7.216658090844566,chlorella,0
28.48191915417806,536.6497871055,6.840413882453858,chlorella,0
21.633400018362288,281.9165983280046,7.944630461467515,chlorella,0
30.908847340803757,696.9214971507986,8.138410621378874,spirulina,0
27.38700325254326,193.53238043467678,6.465748629720808,chlorella,0
24.22574305724649,276.7175548210095,6.835215980916282,chlorella,1
34.58106424859795,647.5100442824535,9.76096652699652,spirulina,0
19.051559063909835,609.1673938613872,7.502727224733657,chlorella,0
18.961802664071673,695.9172884830986,7.790622162185397,chlorella,0
30.816003401452544,246.44762142218542,7.886815522815077,chlorella,0
33.3654622992889,526.0763458904792,9.697336103973562,spirulina,0
